analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_label,code_note,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,doi,note,paper_id,phm_relevant,relevance_confidence,relevance_label,relevance_note,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3971,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3971,,phm-2024-3971,,,,,False,True,0,full_text,False,phm,pypdf,Elastodynamics based Modelling of Acoustic Emission for Earlier Bearing Damage Detection,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4146,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4146,,phm-2024-4146,,,,,False,True,0,full_text,False,phm,pypdf,Evaluation of the Use of the Angular Domain and Order Domain in a Bearing Fault Detection Framework using Deep Learning,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4116,A1,"re ¯xk = ak−kp xkp. Proof. According to the Theory of Uncertain Events Prognosis (Acu ˜na-Ureta et al., 2021), the probability distribution 1Code available at: https://github.com/SPAE-Research-Group/PHM24",A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4116,"re ¯xk = ak−kp xkp. Proof. According to the Theory of Uncertain Events Prognosis (Acu ˜na-Ureta et al., 2021), the probability distribution 1Code available at: https://github.com/SPAE-Research-Group/PHM24",phm-2024-4116,,,,,False,True,4,full_text,False,phm,pypdf,Expected First Occurrence Time of Uncertain Future Events in One-Dimensional Linear Systems,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3888,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3888,,phm-2024-3888,,,,,False,True,0,full_text,False,phm,pypdf,Exploring the Nexus between Sensor Reliability and System Performance,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4057,A1,supplementary material at https://portal,A1,False,supplementary material at https://portal,,,False,,,10.36001/phmconf.2024.v16i1.4057,code: supplementary material at https://portal | data: supplementary material at https://portal,phm-2024-4057,,,,,False,True,8,full_text,False,phm,pypdf,Extracting Quantitative Insights from electrochemical impedance spectra using Statistical Methods,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4132,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4132,,phm-2024-4132,,,,,False,True,0,full_text,False,phm,pypdf,Feature-weighted Random Forest with Boruta for Fault Diagnosis of Satellite Attitude Control Systems,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4064,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4064,,phm-2024-4064,,,,,False,True,0,full_text,False,phm,pypdf,Global-Local Continual Transfer Network for Intelligent Fault Diagnosis of Rotating Machinery,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3918,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3918,,phm-2024-3918,,,,,False,True,0,full_text,False,phm,pypdf,Health Indicator Development for Low-Voltage Battery Diagnostics and Prognostics in Electric Vehicles,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4000,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4000,,phm-2024-4000,,,,,False,True,0,full_text,False,phm,pypdf,Investigation of the Dynamic Relationship between Oil Temperature and Bearing Gearbox Condition Indicator Values for the Bell 407 Helicopter Based on Cointegration Analysis,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4078,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4078,,phm-2024-4078,,,,,False,True,0,full_text,False,phm,pypdf,Mean Variance Estimation Neural Network Particle Filter for Predicting Battery Remaining Useful Life,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4080,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4080,,phm-2024-4080,,,,,False,True,0,full_text,False,phm,pypdf,Modeling and Simulation of Thermal Effects on Electrical Behavior in Lithium-Ion Cells,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4156,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4156,,phm-2024-4156,,,,,False,True,0,full_text,False,phm,pypdf,On the Construction of Energy Efficiency-based Degradation Indicator for Photovoltaic Solar Inverters,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3934,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3934,,phm-2024-3934,,,,,False,True,0,full_text,False,phm,pypdf,Online and Offline Fault Detection and Diagnostics in a Nuclear Power Plant Condenser,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3881,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3881,,phm-2024-3881,,,,,False,True,0,full_text,False,phm,pypdf,Physics and Data Collaborative Root Cause Analysis,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4135,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4135,,phm-2024-4135,,,,,False,True,0,full_text,False,phm,pypdf,Physics-Informed Data-Driven Approaches to State of Health Prediction of Maritime Battery Systems,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4154,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4154,,phm-2024-4154,,,,,False,True,0,full_text,False,phm,pypdf,SPIKE-Dx,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3907,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3907,,phm-2024-3907,,,,,False,True,0,full_text,False,phm,pypdf,SYSAI for System Health Management - a Statistical Framework for the Analysis of Diagnosis Systems,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4137,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4137,,phm-2024-4137,,,,,False,True,0,full_text,False,phm,pypdf,Unsupervised Fault Detection in a Controlled Conical Tank,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3928,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3928,,phm-2024-3928,,,,,False,True,0,full_text,False,phm,pypdf,Use of Tach from Vibration to Estimate Bearing Spall Length,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4144,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4144,,phm-2024-4144,,,,,False,True,0,full_text,False,phm,pypdf,Temporal Convolutional Network-based Approach for Forecasting Fluctuations Differential Pressure in Reverse Osmosis Systems,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4124,A5,,A5,True,,C-MAPSS,"Another work in diagnostics that was applied to the turbofan engine dataset C-MAPSS was by Ji, Zhang, and Yan (2024).",True,"Another work in diagnostics that was applied to the turbofan engine dataset C-MAPSS was by Ji, Zhang, and Yan (2024).",named_benchmark,10.36001/phmconf.2024.v16i1.4124,,phm-2024-4124,,,,,False,True,0,full_text,False,phm,pypdf,Using Explainable Artificial Intelligence to Interpret Remaining Useful Life Estimation with Gated Recurrent Unit,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3903,A5,,A5,False,,,,True,"Through extensive experimentation publicly available VDAO change detection dataset collected in a cluttered industrial environment, 7 ANNUAL CONFERENCE OF THE PROGNOSTICS AND HEALTH MANAGEMENT SOCIETY 2024 Figure 5.",public_dataset_claim,10.36001/phmconf.2024.v16i1.3903,,phm-2024-3903,,,,,False,True,0,full_text,False,phm,pypdf,Zero-shot Video Change Detection for Real-life Industrial Applications,Technical Research Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4145,A2,"ary components from the time series in advance (Kay, 2008; de Souza, Chanussot, Favre, & Borgnat, 2012, 2014, 2018, 2019; de Souza, Chanussot, & Favre, 2014). 1https://github.com/MariosKef/automated-rul 2https://epistasislab.github.io/tpot2",A5,True,,C-MAPSS,"The proposed approach is tested based on the CMAPSS dataset, commonly employed for prognostics experiments and benchmarks.",True,"The proposed approach is tested based on the CMAPSS dataset, commonly employed for prognostics experiments and benchmarks.",named_benchmark,10.36001/phmconf.2024.v16i1.4145,"ary components from the time series in advance (Kay, 2008; de Souza, Chanussot, Favre, & Borgnat, 2012, 2014, 2018, 2019; de Souza, Chanussot, & Favre, 2014). 1https://github.com/MariosKef/automated-rul 2https://epistasislab.github.io/tpot2",phm-2024-4145,,,,,False,True,3,full_text,False,phm,pypdf,Data Augmentation of Multivariate Sensor Time Series using Autoregressive Models and Application to Failure Prognostics,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4147,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4147,,phm-2024-4147,,,,,False,True,0,full_text,False,phm,pypdf,Diagnostics-LLaVA,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3870,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3870,,phm-2024-3870,,,,,False,True,0,full_text,False,phm,pypdf,Health Assessment of Pump Stations using Time Series Anomaly Detection,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4081,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4081,,phm-2024-4081,,,,,False,True,0,full_text,False,phm,pypdf,Investigating Model Form Error Estimation for Sparse Data,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3906,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3906,,phm-2024-3906,,,,,False,True,0,full_text,False,phm,pypdf,Large Language Model Agents as Prognostics and Health Management Copilots,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4148,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.4148,,phm-2024-4148,,,,,False,True,0,full_text,False,phm,pypdf,Proactive Aircraft Engine Removal Planning with Dynamic Bayesian Networks,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3895,A2,"Perhaps the largest factor affecting development time is the availability, correctness, and 1 GitHub - opencaesar/oml: Ontological Modeling Language (OML) completeness of the resources used to develop the models.",A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3895,"Perhaps the largest factor affecting development time is the availability, correctness, and 1 GitHub - opencaesar/oml: Ontological Modeling Language (OML) completeness of the resources used to develop the models.",phm-2024-3895,,,,,False,True,3,full_text,False,phm,pypdf,Towards a Fault Management Analysis Tool for Model Centric Systems Engineering,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3937,A5,,A5,False,,,,False,,,10.36001/phmconf.2024.v16i1.3937,,phm-2024-3937,,,,,False,True,0,full_text,False,phm,pypdf,United Airlines In-Flight Wi-Fi Health Management: Revolutionizing Aircraft Connectivity through Real-time Prognostics and Big Data Analysis,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4408,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4408,,phm-2025-4408,,,,,False,True,0,full_text,False,phm,pypdf,Integration of LLMs for Multitasking Workload Prediction in Mixed Reality Environments,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4545,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4545,,phm-2025-4545,,,,,False,True,0,full_text,False,phm,pypdf,Mission Profile Clustering for Usage-Based Health Modeling of Flight Control Actuators Applied to a Fleet of Advanced Jet Trainers,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4425,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4425,,phm-2025-4425,,,,,False,True,0,full_text,False,phm,pypdf,Event-Based Data in Prognostics and Health Management,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4414,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4414,,phm-2025-4414,,,,,False,True,0,full_text,False,phm,pypdf,Gear Teeth Parameter Identification in Helicopter Planetary Gearbox Using Tachometer and Vibration Signals,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4558,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4558,,phm-2025-4558,,,,,False,True,0,full_text,False,phm,pypdf,Robust health indicator extraction and RUL prediction for PEMFCs under highly dynamic industrial conditions,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4407,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4407,,phm-2025-4407,,,,,False,True,0,full_text,False,phm,pypdf,Evaluating Large Language Models for Turboshaft Engine Torque Prediction,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4405,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4405,,phm-2025-4405,,,,,False,True,0,full_text,False,phm,pypdf,Prognostics of Rolling Element Bearings based on Cyclostationarity-based Indicators and Kalman filter under Varying Load and Speed,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4400,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4400,,phm-2025-4400,,,,,False,True,0,full_text,False,phm,pypdf,Fault Identification Using System-Level Insights and Multi-Layered Classification,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4644,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4644,,phm-2025-4644,,,,,False,True,0,full_text,False,phm,pypdf,Impact of Environmental Temperature Variation on Vibration- Based Fault Detection for Air Compressors,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4562,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4562,,phm-2025-4562,,,,,False,True,0,full_text,False,phm,pypdf,A Contrastive Learning Approach for Anomaly Detection in Multi-View Scenarios,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4350,A1,"lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM",A1,False,"lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM",,,False,,,10.36001/phmconf.2025.v17i1.4350,"code: lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM | data: lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM",phm-2025-4350,,,,,False,True,8,full_text,False,phm,pypdf,Exploring LLM-based Agentic Frameworks for Fault Diagnosis,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4346,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4346,,phm-2025-4346,,,,,False,True,0,full_text,False,phm,pypdf,Detectability of Damages in Carbon Fiber Reinforced Plastics using Acoustic Emission,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4344,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4344,,phm-2025-4344,,,,,False,True,0,full_text,False,phm,pypdf,Bayesian Physics Informed Neural Networks for Reliable Transformer Prognostics,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4341,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4341,,phm-2025-4341,,,,,False,True,0,full_text,False,phm,pypdf,Partial Domain Adaptation for Intelligent Machinery Fault Diagnosis,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4332,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4332,,phm-2025-4332,,,,,False,True,0,full_text,False,phm,pypdf,Real-time Thermal Runaway Prognosis of a Lithium-ion Battery via Physics-informed Latent Ensemble DeepONet with Segmented Data,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4354,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4354,,phm-2025-4354,,,,,False,True,0,full_text,False,phm,pypdf,Bearing Spall Size Estimation Under Varying Speed Conditions,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4328,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4328,,phm-2025-4328,,,,,False,True,0,full_text,False,phm,pypdf,A Hierarchical Agentic Framework for Autonomous Drone-Based Visual Inspection,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4322,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4322,,phm-2025-4322,,,,,False,True,0,full_text,False,phm,pypdf,A Dual-Contrastive-Attention Transformer for Unsupervised Anomaly Detection in Lamb Waves Structural Health Monitoring,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4376,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4376,,phm-2025-4376,,,,,False,True,0,full_text,False,phm,pypdf,LLMs as Pre-trained Models for Time-Series Applications in PHM,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4375,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4375,,phm-2025-4375,,,,,False,True,0,full_text,False,phm,pypdf,A Novel Methodology for Vision Backbone Network Fine-Tuning and Continual Learning in Optical Inspection Tasks,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4373,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4373,,phm-2025-4373,,,,,False,True,0,full_text,False,phm,pypdf,A Lithium-Ion Battery Degradation Model Agnostic to Cell Chemistry with Integrated State-of-Charge and Temperature Dependence,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4371,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4371,,phm-2025-4371,,,,,False,True,0,full_text,False,phm,pypdf,A Novel 3D Sensing Framework for Safety Monitoring in Human-Robot Collaboration Work Cells,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4370,A2,"Our plan is to release the finalized open source implementation, along with the preprocessing and training scripts, once the framework is fully stabilized.",A5,False,,,,True,"Model parameters are calibrated using a publicly available dataset collected in Ann Arbor, Michigan.",public_dataset_claim,10.36001/phmconf.2025.v17i1.4370,"Our plan is to release the finalized open source implementation, along with the preprocessing and training scripts, once the framework is fully stabilized.",phm-2025-4370,,,,,False,True,3,full_text,False,phm,pypdf,EV-sim,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4369,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4369,,phm-2025-4369,,,,,False,True,0,full_text,False,phm,pypdf,MAINTAG - Multi-Agent-based Predictive Maintenance Dataset Tagging System,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4363,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4363,,phm-2025-4363,,,,,False,True,0,full_text,False,phm,pypdf,Characterizing Surface-damage Progression of Spur Gears with Vibration and Oil Data,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4361,A5,,A5,True,,C-MAPSS,"Using the C-MAPSS dataset, the models are evaluated through the lens of the four proposed characteristics.",True,"Using the C-MAPSS dataset, the models are evaluated through the lens of the four proposed characteristics.",named_benchmark,10.36001/phmconf.2025.v17i1.4361,,phm-2025-4361,,,,,False,True,0,full_text,False,phm,pypdf,Rethinking RUL Prediction,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4360,A5,,A5,True,,XJTU-SY,"Dataset In this study, the proposed method is validated on the publicly available bearing dataset: XJTU-SY, which includes run-tofailure tests of LDKUER204 bearings.",True,"Dataset In this study, the proposed method is validated on the publicly available bearing dataset: XJTU-SY, which includes run-tofailure tests of LDKUER204 bearings.",named_benchmark,10.36001/phmconf.2025.v17i1.4360,,phm-2025-4360,,,,,False,True,0,full_text,False,phm,pypdf,Health Monitoring and Drift Detection of Bearing Using Direct Density Ratio Estimation,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4359,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4359,,phm-2025-4359,,,,,False,True,0,full_text,False,phm,pypdf,Postprocessing of Autoencoder Reconstruction Error for Detection and Diagnostics of Faults in Infrequently-driven Ground Vehicles,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4356,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4356,,phm-2025-4356,,,,,False,True,0,full_text,False,phm,pypdf,Data-Efficient and Uncertainty-Aware RUL Prediction Using Physics-Informed Neural Networks,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4551,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4551,,phm-2025-4551,,,,,False,True,0,full_text,False,phm,pypdf,Semantic Framework for IT-OT Integration in Industrial Environments,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4549,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4549,,phm-2025-4549,,,,,False,True,0,full_text,False,phm,pypdf,An Evaluation Framework for Fault Diagnosis Using Technical Manuals in Retrieval-Augmented Large Language Models,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4415,A2,"& Sch¨utze, 2017). A similar study has investigated sensor faults with this data set (Helwig, Pignanelli, & Sch¨utze, 2015b). The presented study builds upon 1https://github.com/vtnsi/f ault injector the previous study by focusing on design",A2,False,"& Sch¨utze, 2017). A similar study has investigated sensor faults with this data set (Helwig, Pignanelli, & Sch¨utze, 2015b). The presented study builds upon 1https://github.com/vtnsi/f ault injector the previous study by focusing on design",,,False,,,10.36001/phmconf.2025.v17i1.4415,"code: & Sch¨utze, 2017). A similar study has investigated sensor faults with this data set (Helwig, Pignanelli, & Sch¨utze, 2015b). The presented study builds upon 1https://github.com/vtnsi/f ault injector the previous study by focusing on design | data: & Sch¨utze, 2017). A similar study has investigated sensor faults with this data set (Helwig, Pignanelli, & Sch¨utze, 2015b). The presented study builds upon 1https://github.com/vtnsi/f ault injector the previous study by focusing on design",phm-2025-4415,,,,,False,True,6,full_text,False,phm,pypdf,The Impact of Sensor Faults on Condition Monitoring of a Hydraulic Actuator,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4399,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4399,,phm-2025-4399,,,,,False,True,0,full_text,False,phm,pypdf,Study on Optimal Design and PHM Methods for New Electrification Systems,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4397,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4397,,phm-2025-4397,,,,,False,True,0,full_text,False,phm,pypdf,Deep Reinforcement Learning for Airplane Components Failure Prognostics Full Cycle Automation,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4380,A3,The source code underlying this work is proprietary and its access may be granted to interested parties upon request.,A5,True,,IMS,"IMS Bearing Dataset We used a popular dataset from the Center for Intelligent Maintenance Systems (IMS) of the University of Cincinnati (IMS Bearings, 2007) in this evaluation.",True,"IMS Bearing Dataset We used a popular dataset from the Center for Intelligent Maintenance Systems (IMS) of the University of Cincinnati (IMS Bearings, 2007) in this evaluation.",named_benchmark,10.36001/phmconf.2025.v17i1.4380,The source code underlying this work is proprietary and its access may be granted to interested parties upon request.,phm-2025-4380,,,,,False,True,2,full_text,False,phm,pypdf,IntelliMaint,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4352,A5,,A5,True,,C-MAPSS,Experimental on the original and augmented C-MAPSS dataset demonstrate the effectiveness of the proposed method.,True,Experimental on the original and augmented C-MAPSS dataset demonstrate the effectiveness of the proposed method.,named_benchmark,10.36001/phmconf.2025.v17i1.4352,,phm-2025-4352,,,,,False,True,0,full_text,False,phm,pypdf,Potential of Generative AI in Knowledge-Based Predictive Maintenance for Aircraft Engines,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4343,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4343,,phm-2025-4343,,,,,False,True,0,full_text,False,phm,pypdf,Digital Twin-based IVHM for Predictive Maintenance,Industry Experience Papers,2025
